fdc_id,food,count(*)
2343987,"baby toddler cereal, oatmeal with fruit, ready to eat",3
2343976,"baby toddler cereal, oatmeal, dry",1
2343984,"baby toddler cereal, oatmeal, ready to eat",3
2343984,"baby toddler cereal, oatmeal, ready to eat",3
2343984,"baby toddler cereal, oatmeal, ready to eat",3
2343978,"baby toddler cereal, rice with fruit, dry",1
2343988,"baby toddler cereal, rice with fruit, ready to eat",3
2343988,"baby toddler cereal, rice with fruit, ready to eat",3
2343988,"baby toddler cereal, rice with fruit, ready to eat",3
2343977,"baby toddler cereal, rice, dry",1
2343983,"baby toddler cereal, rice, ready to eat",3
2343983,"baby toddler cereal, rice, ready to eat",3
2343983,"baby toddler cereal, rice, ready to eat",3
2341560,baby toddler chicken,2
2341560,baby toddler chicken,2
2343613,baby toddler cookie,2
2343613,baby toddler cookie,2
2343673,baby toddler crackers,2
2343673,baby toddler crackers,2
2343676,baby toddler crunchies,2
2343676,baby toddler crunchies,2
2340843,"baby toddler food, nfs",4
2340843,"baby toddler food, nfs",4
2340843,"baby toddler food, nfs",4
2340843,"baby toddler food, nfs",4
2344856,baby toddler fruit and meat,4
2344856,baby toddler fruit and meat,4
2344856,baby toddler fruit and meat,4
2344856,baby toddler fruit and meat,4
2344851,"baby toddler fruit and vegetables, stage 2",4
2344851,"baby toddler fruit and vegetables, stage 2",4
2344851,"baby toddler fruit and vegetables, stage 2",4
2344851,"baby toddler fruit and vegetables, stage 2",4
2344852,"baby toddler fruit and vegetables, stage 3",4
2344852,"baby toddler fruit and vegetables, stage 3",4
2344852,"baby toddler fruit and vegetables, stage 3",4
2344852,"baby toddler fruit and vegetables, stage 3",4
2344853,"baby toddler fruit and vegetables, with grain",4
2344853,"baby toddler fruit and vegetables, with grain",4
2344853,"baby toddler fruit and vegetables, with grain",4
2344853,"baby toddler fruit and vegetables, with grain",4
2344854,"baby toddler fruit and vegetables, with yogurt",4
2344854,"baby toddler fruit and vegetables, with yogurt",4
2344854,"baby toddler fruit and vegetables, with yogurt",4
2344854,"baby toddler fruit and vegetables, with yogurt",4
2344846,"baby toddler fruit, nfs",4
2344846,"baby toddler fruit, nfs",4
2344846,"baby toddler fruit, nfs",4
2344846,"baby toddler fruit, nfs",4
2344855,"baby toddler fruit, vegetables, and meat",4
2344855,"baby toddler fruit, vegetables, and meat",4
2344855,"baby toddler fruit, vegetables, and meat",4
2344855,"baby toddler fruit, vegetables, and meat",4
2344849,"baby toddler fruit, with grain",4
2344849,"baby toddler fruit, with grain",4
2344849,"baby toddler fruit, with grain",4
2344849,"baby toddler fruit, with grain",4
2344850,"baby toddler fruit, with yogurt",4
2344850,"baby toddler fruit, with yogurt",4
2344850,"baby toddler fruit, with yogurt",4
2344850,"baby toddler fruit, with yogurt",4
2345672,"baby toddler green beans, stage 1",4
2345672,"baby toddler green beans, stage 1",4
2345672,"baby toddler green beans, stage 1",4
2345672,"baby toddler green beans, stage 1",4
2345673,"baby toddler green beans, stage 2",4
2345673,"baby toddler green beans, stage 2",4
2345673,"baby toddler green beans, stage 2",4
2345673,"baby toddler green beans, stage 2",4
2341309,baby toddler ham,2
2341309,baby toddler ham,2
2344868,"baby toddler juice, apple",2
2344868,"baby toddler juice, apple",2
2344872,"baby toddler juice, fruit and vegetable",2
2344872,"baby toddler juice, fruit and vegetable",2
2344873,"baby toddler juice, fruit and yogurt blend",2
2344873,"baby toddler juice, fruit and yogurt blend",2
2344869,"baby toddler juice, grape",2
2344869,"baby toddler juice, grape",2
2344870,"baby toddler juice, mixed fruit",2
2344870,"baby toddler juice, mixed fruit",2
2344867,"baby toddler juice, nfs",2
2344867,"baby toddler juice, nfs",2
2344871,"baby toddler juice, pear",2
2344871,"baby toddler juice, pear",2
2344866,baby toddler mangoes,4
2344866,baby toddler mangoes,4
2344866,baby toddler mangoes,4
2344866,baby toddler mangoes,4
2341310,baby toddler meat stick,2
2341310,baby toddler meat stick,2
2341226,"baby toddler meat, nfs",2
2341226,"baby toddler meat, nfs",2
2344847,"baby toddler multiple fruit, stage 2",4
2344847,"baby toddler multiple fruit, stage 2",4
2344847,"baby toddler multiple fruit, stage 2",4
2344847,"baby toddler multiple fruit, stage 2",4
2344848,"baby toddler multiple fruit, stage 3",4
2344848,"baby toddler multiple fruit, stage 3",4
2344848,"baby toddler multiple fruit, stage 3",4
2344848,"baby toddler multiple fruit, stage 3",4
2345675,"baby toddler multiple vegetables, stage 2",4
2345675,"baby toddler multiple vegetables, stage 2",4
2345675,"baby toddler multiple vegetables, stage 2",4
2345675,"baby toddler multiple vegetables, stage 2",4
2345676,"baby toddler multiple vegetables, stage 3",4
2345676,"baby toddler multiple vegetables, stage 3",4
2345676,"baby toddler multiple vegetables, stage 3",4
2345676,"baby toddler multiple vegetables, stage 3",4
2344861,"baby toddler peaches, stage 1",4
2344861,"baby toddler peaches, stage 1",4
2344861,"baby toddler peaches, stage 1",4
2344861,"baby toddler peaches, stage 1",4
2344862,"baby toddler peaches, stage 2",4
2344862,"baby toddler peaches, stage 2",4
2344862,"baby toddler peaches, stage 2",4
2344862,"baby toddler peaches, stage 2",4
2344863,"baby toddler pears, stage 1",4
2344863,"baby toddler pears, stage 1",4
2344863,"baby toddler pears, stage 1",4
2344863,"baby toddler pears, stage 1",4
2344864,"baby toddler pears, stage 2",4
2344864,"baby toddler pears, stage 2",4
2344864,"baby toddler pears, stage 2",4
2344864,"baby toddler pears, stage 2",4
2345679,"baby toddler peas, stage 1",4
2345679,"baby toddler peas, stage 1",4
2345679,"baby toddler peas, stage 1",4
2345679,"baby toddler peas, stage 1",4
2345680,"baby toddler peas, stage 2",4
2345680,"baby toddler peas, stage 2",4
2345680,"baby toddler peas, stage 2",4
2345680,"baby toddler peas, stage 2",4
2344865,baby toddler prunes,4
2344865,baby toddler prunes,4
2344865,baby toddler prunes,4
2344865,baby toddler prunes,4
2344874,baby toddler pudding,4
2344874,baby toddler pudding,4
2344874,baby toddler pudding,4
2344874,baby toddler pudding,4
2343674,"baby toddler puffs, fruit",2
2343674,"baby toddler puffs, fruit",2
2343675,"baby toddler puffs, vegetable",2
2343675,"baby toddler puffs, vegetable",2
2343611,"baby toddler snack, nfs",2
2343611,"baby toddler snack, nfs",2
2345668,"baby toddler squash, stage 1",4
2345668,"baby toddler squash, stage 1",4
2345668,"baby toddler squash, stage 1",4
2345668,"baby toddler squash, stage 1",4
2345669,"baby toddler squash, stage 2",4
2345669,"baby toddler squash, stage 2",4
2345669,"baby toddler squash, stage 2",4
2345669,"baby toddler squash, stage 2",4
2345670,"baby toddler sweet potatoes, stage 1",4
2345670,"baby toddler sweet potatoes, stage 1",4
2345670,"baby toddler sweet potatoes, stage 1",4
2345670,"baby toddler sweet potatoes, stage 1",4
2345671,"baby toddler sweet potatoes, stage 2",4
2345671,"baby toddler sweet potatoes, stage 2",4
2345671,"baby toddler sweet potatoes, stage 2",4
2345671,"baby toddler sweet potatoes, stage 2",4
2341561,baby toddler turkey,2
2341561,baby toddler turkey,2
2345665,"baby toddler vegetable, nfs",4
2345665,"baby toddler vegetable, nfs",4
2345665,"baby toddler vegetable, nfs",4
2345665,"baby toddler vegetable, nfs",4
2345678,baby toddler vegetables and meat,4
2345678,baby toddler vegetables and meat,4
2345678,baby toddler vegetables and meat,4
2345678,baby toddler vegetables and meat,4
2345677,"baby toddler vegetables, with grain",4
2345677,"baby toddler vegetables, with grain",4
2345677,"baby toddler vegetables, with grain",4
2345677,"baby toddler vegetables, with grain",4
2343677,baby toddler wheels,2
2343677,baby toddler wheels,2
2344875,baby toddler yogurt melts,2
2344875,baby toddler yogurt melts,2
2340844,"baby toddler yogurt, plain",3
2340844,"baby toddler yogurt, plain",3
2340844,"baby toddler yogurt, plain",3
2340845,"baby toddler yogurt, with fruit",3
2340845,"baby toddler yogurt, with fruit",3
2340845,"baby toddler yogurt, with fruit",3
171351,"babyfood, apple banana juice",2
171351,"babyfood, apple banana juice",2
167690,"babyfood, apple yogurt dessert, strained",2
167690,"babyfood, apple yogurt dessert, strained",2
173517,"babyfood, apples with ham, strained",2
173517,"babyfood, apples with ham, strained",2
173511,"babyfood, apples, dices, toddler",1
171001,"babyfood, baby mum mum rice biscuits",1
169047,"babyfood, baked product, finger snacks cereal fortified",1
167733,"babyfood, banana apple dessert, strained",2
167733,"babyfood, banana apple dessert, strained",2
168090,"babyfood, banana juice with low fat yogurt",2
168090,"babyfood, banana juice with low fat yogurt",2
167732,"babyfood, banana no tapioca, strained",2
167732,"babyfood, banana no tapioca, strained",2
170999,"babyfood, banana with mixed berries, strained",1
173519,"babyfood, beverage, gerber, graduates, fruit splashers",2
173519,"babyfood, beverage, gerber, graduates, fruit splashers",2
173518,"babyfood, carrots and beef, strained",2
173518,"babyfood, carrots and beef, strained",2
169871,"babyfood, carrots, toddler",1
171358,"babyfood, cereal, barley, dry fortified",2
171358,"babyfood, cereal, barley, dry fortified",2
172296,"babyfood, cereal, barley, prepared with whole milk",1
169048,"babyfood, cereal, brown rice, dry, instant",1
171366,"babyfood, cereal, egg yolks and bacon, junior",2
171366,"babyfood, cereal, egg yolks and bacon, junior",2
173528,"babyfood, cereal, high protein, prepared with whole milk",1
170973,"babyfood, cereal, high protein, with apple and orange, dry",2
170973,"babyfood, cereal, high protein, with apple and orange, dry",2
173533,"babyfood, cereal, high protein, with apple and orange, prepared with whole milk",1
170964,"babyfood, cereal, mixed, dry fortified",2
170964,"babyfood, cereal, mixed, dry fortified",2
173529,"babyfood, cereal, mixed, prepared with whole milk",1
170967,"babyfood, cereal, mixed, with applesauce and bananas, junior, fortified",2
170967,"babyfood, cereal, mixed, with applesauce and bananas, junior, fortified",2
170966,"babyfood, cereal, mixed, with applesauce and bananas, strained",2
170966,"babyfood, cereal, mixed, with applesauce and bananas, strained",2
170965,"babyfood, cereal, mixed, with bananas, dry",2
170965,"babyfood, cereal, mixed, with bananas, dry",2
173530,"babyfood, cereal, mixed, with bananas, prepared with whole milk",1
173532,"babyfood, cereal, mixed, with honey, prepared with whole milk",1
171360,"babyfood, cereal, oatmeal, dry fortified",4
171360,"babyfood, cereal, oatmeal, dry fortified",4
171360,"babyfood, cereal, oatmeal, dry fortified",4
171360,"babyfood, cereal, oatmeal, dry fortified",4
173509,"babyfood, cereal, oatmeal, dry, gerber, single grain, fortified",1
173531,"babyfood, cereal, oatmeal, prepared with whole milk",1
171363,"babyfood, cereal, oatmeal, with applesauce and bananas, junior, fortified",2
171363,"babyfood, cereal, oatmeal, with applesauce and bananas, junior, fortified",2
171362,"babyfood, cereal, oatmeal, with applesauce and bananas, strained",2
171362,"babyfood, cereal, oatmeal, with applesauce and bananas, strained",2
171361,"babyfood, cereal, oatmeal, with bananas, dry",3
171361,"babyfood, cereal, oatmeal, with bananas, dry",3
171361,"babyfood, cereal, oatmeal, with bananas, dry",3
172297,"babyfood, cereal, oatmeal, with bananas, prepared with whole milk",1
170968,"babyfood, cereal, oatmeal, with honey, dry",2
170968,"babyfood, cereal, oatmeal, with honey, dry",2
172298,"babyfood, cereal, oatmeal, with honey, prepared with whole milk",1
167731,"babyfood, cereal, rice with pears and apple, dry, instant fortified",1
170969,"babyfood, cereal, rice, dry fortified",2
170969,"babyfood, cereal, rice, dry fortified",2
172299,"babyfood, cereal, rice, prepared with whole milk",1
170970,"babyfood, cereal, rice, with applesauce and bananas, strained",3
170970,"babyfood, cereal, rice, with applesauce and bananas, strained",3
170970,"babyfood, cereal, rice, with applesauce and bananas, strained",3
170974,"babyfood, cereal, rice, with bananas, dry",2
170974,"babyfood, cereal, rice, with bananas, dry",2
173534,"babyfood, cereal, rice, with bananas, prepared with whole milk",1
172300,"babyfood, cereal, rice, with honey, prepared with whole milk",1
171359,"babyfood, cereal, whole wheat, with apples, dry fortified",1
171364,"babyfood, cereal, with egg yolks, junior",2
171364,"babyfood, cereal, with egg yolks, junior",2
170971,"babyfood, cereal, with egg yolks, strained",2
170971,"babyfood, cereal, with egg yolks, strained",2
171365,"babyfood, cereal, with eggs, strained",2
171365,"babyfood, cereal, with eggs, strained",2
170978,"babyfood, cherry cobbler, junior",1
171368,"babyfood, cookie, baby, fruit",1
170975,"babyfood, cookies",2
170975,"babyfood, cookies",2
171369,"babyfood, cookies, arrowroot",2
171369,"babyfood, cookies, arrowroot",2
172317,"babyfood, corn and sweet potatoes, strained",1
170972,"babyfood, crackers, vegetable",1
169872,"babyfood, dessert, banana pudding, strained",2
169872,"babyfood, dessert, banana pudding, strained",2
168135,"babyfood, dessert, banana yogurt, strained",2
168135,"babyfood, dessert, banana yogurt, strained",2
168134,"babyfood, dessert, blueberry yogurt, strained",2
168134,"babyfood, dessert, blueberry yogurt, strained",2
